1	تم إعادة تسمية	C:\Users\YAQOOB\AppData\Local\Microsoft\VSApplicationInsights\vstelf3e86b4023cc43f0be495508d51f588a\20250127182923_649020bf01684e0d8b37145571a032ee.trn	2025-01-27 21:29:33	YAQOOB	فئة المهمة
4207	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4208	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4209	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4210	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4211	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4212	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4213	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4214	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4215	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4216	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4217	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4218	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4219	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4220	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4221	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4222	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4223	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4224	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4225	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4226	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4227	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4228	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4229	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4230	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4231	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4232	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4233	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4234	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4235	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4236	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4237	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4238	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4239	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4240	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4241	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4242	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4243	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4244	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4245	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4246	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4247	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4248	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4249	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4250	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4251	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4252	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4253	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4254	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4255	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4256	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4257	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4258	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4259	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4260	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4261	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4262	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4263	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4264	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4265	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4266	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4267	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4268	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4269	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4270	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4271	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4272	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4273	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4274	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4275	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4276	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4277	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4278	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4279	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4280	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4281	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4282	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4283	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4284	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4285	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4286	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4287	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4288	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4289	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4290	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4291	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4292	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4293	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4294	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4295	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4296	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4297	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4298	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4299	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4300	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4301	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4302	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4303	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4304	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4305	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4306	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4307	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4308	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4309	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4310	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4311	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4312	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4313	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4314	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4315	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4316	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4317	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4318	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4319	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4320	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4321	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4322	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4323	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4324	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4325	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4326	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4327	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4328	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4329	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4330	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4331	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4332	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4333	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4334	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4335	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4336	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4337	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4338	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4339	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
4340	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:39	YAQOOB	فئة المهمة
